 ,Label,Area,Mean,Min,Max,X,Y
2403,,223.196,255,255,255,3052.621,4374.079
2404,,20.291,255,255,255,6502.252,4367.117
2405,,20.291,255,255,255,6722.973,4367.117
2406,,20.291,255,255,255,8150.901,4367.117
2407,,60.872,255,255,255,897.147,4374.625
2408,,20.291,255,255,255,2524.775,4371.622
2409,,486.973,255,255,255,3375.188,4379.692
2410,,40.581,255,255,255,2707.207,4385.135
2411,,20.291,255,255,255,8578.829,4385.135
2412,,40.581,255,255,255,3572.072,4394.144
2413,,101.453,255,255,255,4686.036,4396.847
2414,,40.581,255,255,255,5085.586,4394.144
2415,,40.581,255,255,255,6432.432,4394.144
2416,,20.291,255,255,255,6948.198,4394.144
2417,,20.291,255,255,255,1443.694,4403.153
2418,,40.581,255,255,255,7353.604,4409.910
2419,,81.162,255,255,255,5324.324,4414.414
2420,,40.581,255,255,255,5346.847,4412.162
2421,,20.291,255,255,255,975.225,4416.667
2422,,20.291,255,255,255,6731.982,4416.667
2423,,20.291,255,255,255,1078.829,4425.676
2424,,40.581,255,255,255,2195.946,4427.928
2425,,20.291,255,255,255,209.459,4430.180
2426,,20.291,255,255,255,1119.369,4430.180
2427,,20.291,255,255,255,6786.036,4430.180
2428,,40.581,255,255,255,8117.117,4430.180
2429,,20.291,255,255,255,8245.495,4434.685
2430,,20.291,255,255,255,1795.045,4439.189
2431,,162.324,255,255,255,6329.955,4446.509
2432,,20.291,255,255,255,871.622,4443.694
2433,,20.291,255,255,255,6691.441,4448.198
2434,,182.615,255,255,255,4520.270,4457.207
2435,,40.581,255,255,255,8745.495,4454.955
2436,,40.581,255,255,255,3090.090,4457.207
2437,,20.291,255,255,255,6407.658,4457.207
2438,,81.162,255,255,255,8004.505,4459.459
2439,,20.291,255,255,255,8970.721,4457.207
2440,,40.581,255,255,255,3103.604,4461.712
2441,,60.872,255,255,255,6042.793,4461.712
2442,,40.581,255,255,255,6063.063,4466.216
2443,,20.291,255,255,255,8146.396,4466.216
2444,,182.615,255,255,255,4185.435,4473.724
2445,,40.581,255,255,255,6175.676,4470.721
2446,,20.291,255,255,255,6403.153,4470.721
2447,,40.581,255,255,255,4013.514,4475.225
2448,,40.581,255,255,255,5851.351,4475.225
2449,,20.291,255,255,255,6331.081,4475.225
2450,,20.291,255,255,255,6340.090,4475.225
2451,,40.581,255,255,255,6765.766,4475.225
2452,,20.291,255,255,255,1254.505,4479.730
2453,,20.291,255,255,255,2412.162,4479.730
2454,,40.581,255,255,255,5954.955,4479.730
2455,,40.581,255,255,255,6650.901,4486.486
2456,,40.581,255,255,255,3680.180,4488.739
2457,,20.291,255,255,255,6547.297,4493.243
2458,,20.291,255,255,255,6759.009,4493.243
2459,,60.872,255,255,255,14.264,4499.249
2460,,60.872,255,255,255,1362.613,4502.252
2461,,20.291,255,255,255,6745.495,4502.252
2462,,20.291,255,255,255,7110.360,4502.252
2463,,20.291,255,255,255,8448.198,4502.252
2464,,20.291,255,255,255,686.937,4511.261
2465,,20.291,255,255,255,1011.261,4511.261
2466,,20.291,255,255,255,1682.432,4511.261
2467,,81.162,255,255,255,8930.180,4514.640
2468,,60.872,255,255,255,1356.607,4521.772
2469,,20.291,255,255,255,295.045,4524.775
2470,,20.291,255,255,255,1074.324,4524.775
2471,,40.581,255,255,255,5860.360,4524.775
2472,,20.291,255,255,255,8385.135,4529.279
2473,,20.291,255,255,255,727.477,4533.784
2474,,20.291,255,255,255,1943.694,4533.784
2475,,40.581,255,255,255,3603.604,4533.784
2476,,40.581,255,255,255,3090.090,4542.793
2477,,40.581,255,255,255,6795.045,4545.045
2478,,20.291,255,255,255,412.162,4556.306
2479,,60.872,255,255,255,5813.063,4556.306
2480,,40.581,255,255,255,1240.991,4563.063
2481,,40.581,255,255,255,1331.081,4563.063
2482,,20.291,255,255,255,1646.396,4560.811
2483,,40.581,255,255,255,6049.550,4560.811
2484,,40.581,255,255,255,1042.793,4567.568
2485,,121.743,255,255,255,6603.604,4569.820
2486,,40.581,255,255,255,1297.297,4569.820
2487,,40.581,255,255,255,6067.568,4574.324
2488,,40.581,255,255,255,3594.595,4578.829
2489,,20.291,255,255,255,344.595,4583.333
2490,,20.291,255,255,255,1677.928,4583.333
2491,,20.291,255,255,255,2646.396,4583.333
2492,,40.581,255,255,255,8493.243,4590.090
2493,,20.291,255,255,255,8659.910,4587.838
2494,,20.291,255,255,255,1078.829,4592.342
2495,,20.291,255,255,255,8466.216,4592.342
2496,,40.581,255,255,255,3599.099,4596.847
2497,,40.581,255,255,255,3153.153,4601.351
2498,,40.581,255,255,255,3567.568,4601.351
2499,,101.453,255,255,255,3611.261,4604.054
2500,,40.581,255,255,255,4567.568,4601.351
2501,,20.291,255,255,255,8768.018,4601.351
2502,,40.581,255,255,255,3000.000,4605.856
2503,,40.581,255,255,255,4049.550,4605.856
2504,,81.162,255,255,255,4549.550,4608.108
2505,,20.291,255,255,255,412.162,4610.360
2506,,40.581,255,255,255,3671.171,4610.360
2507,,40.581,255,255,255,4292.793,4614.865
2508,,81.162,255,255,255,4923.423,4617.117
2509,,40.581,255,255,255,6180.180,4614.865
2510,,40.581,255,255,255,8569.820,4617.117
2511,,20.291,255,255,255,8614.865,4614.865
2512,,20.291,255,255,255,1358.108,4619.369
2513,,40.581,255,255,255,2168.919,4621.622
2514,,40.581,255,255,255,3166.667,4619.369
2515,,101.453,255,255,255,5888.739,4622.072
2516,,20.291,255,255,255,8403.153,4619.369
2517,,20.291,255,255,255,8614.865,4628.378
2518,,202.906,255,255,255,4454.955,4640.090
2519,,20.291,255,255,255,6682.432,4632.883
2520,,20.291,255,255,255,7876.126,4632.883
2521,,81.162,255,255,255,5380.631,4648.649
2522,,20.291,255,255,255,101.351,4650.901
2523,,20.291,255,255,255,2750.000,4650.901
2524,,40.581,255,255,255,4752.252,4650.901
2525,,20.291,255,255,255,1358.108,4659.910
2526,,20.291,255,255,255,1903.153,4659.910
2527,,40.581,255,255,255,2189.189,4662.162
2528,,20.291,255,255,255,7150.901,4659.910
2529,,20.291,255,255,255,975.225,4664.414
2530,,40.581,255,255,255,5355.856,4664.414
2531,,40.581,255,255,255,3509.009,4668.919
2532,,40.581,255,255,255,6261.261,4668.919
2533,,20.291,255,255,255,1421.171,4673.423
2534,,40.581,255,255,255,5752.252,4673.423
2535,,20.291,255,255,255,8011.261,4673.423
2536,,40.581,255,255,255,1139.640,4704.955
2537,,20.291,255,255,255,8966.216,4704.955
2538,,40.581,255,255,255,3211.712,4709.459
2539,,121.743,255,255,255,3549.550,4712.462
2540,,20.291,255,255,255,759.009,4713.964
2541,,20.291,255,255,255,1218.468,4713.964
2542,,40.581,255,255,255,6367.117,4716.216
2543,,20.291,255,255,255,970.721,4718.468
2544,,40.581,255,255,255,5896.396,4718.468
2545,,20.291,255,255,255,8993.243,4718.468
2546,,20.291,255,255,255,1304.054,4722.973
2547,,40.581,255,255,255,3130.631,4722.973
2548,,40.581,255,255,255,5734.234,4722.973
2549,,20.291,255,255,255,2736.486,4727.477
2550,,101.453,255,255,255,5850.000,4730.180
2551,,40.581,255,255,255,7009.009,4736.486
2552,,40.581,255,255,255,2815.315,4740.991
2553,,20.291,255,255,255,8533.784,4740.991
2554,,121.743,255,255,255,5246.246,4748.498
2555,,20.291,255,255,255,7011.261,4745.495
2556,,101.453,255,255,255,8135.586,4752.703
2557,,20.291,255,255,255,8858.108,4745.495
2558,,20.291,255,255,255,894.144,4750.000
2559,,20.291,255,255,255,1614.865,4750.000
2560,,40.581,255,255,255,1756.757,4752.252
2561,,121.743,255,255,255,5093.093,4754.505
2562,,20.291,255,255,255,1574.324,4754.505
2563,,40.581,255,255,255,2896.396,4754.505
2564,,40.581,255,255,255,5923.423,4754.505
2565,,20.291,255,255,255,7065.315,4754.505
2566,,101.453,255,255,255,1942.793,4761.712
2567,,40.581,255,255,255,6819.820,4759.009
2568,,20.291,255,255,255,1430.180,4763.514
2569,,40.581,255,255,255,3112.613,4763.514
2570,,20.291,255,255,255,8123.874,4763.514
2571,,20.291,255,255,255,8704.955,4763.514
2572,,40.581,255,255,255,7018.018,4768.018
2573,,40.581,255,255,255,3148.649,4772.523
2574,,81.162,255,255,255,5828.829,4774.775
2575,,20.291,255,255,255,8011.261,4772.523
2576,,20.291,255,255,255,637.387,4777.027
2577,,40.581,255,255,255,5585.586,4781.532
2578,,40.581,255,255,255,6081.081,4781.532
2579,,20.291,255,255,255,6448.198,4781.532
2580,,20.291,255,255,255,6493.243,4786.036
2581,,20.291,255,255,255,6835.586,4786.036
2582,,20.291,255,255,255,385.135,4795.045
2583,,20.291,255,255,255,2750.000,4795.045
2584,,40.581,255,255,255,5324.324,4795.045
2585,,20.291,255,255,255,1033.784,4799.550
2586,,20.291,255,255,255,7164.414,4799.550
2587,,101.453,255,255,255,5784.234,4806.757
2588,,20.291,255,255,255,1029.279,4808.559
2589,,20.291,255,255,255,1547.297,4808.559
2590,,20.291,255,255,255,2772.523,4808.559
2591,,40.581,255,255,255,4288.288,4808.559
2592,,20.291,255,255,255,8763.514,4808.559
2593,,20.291,255,255,255,1475.225,4813.063
2594,,20.291,255,255,255,2556.306,4813.063
2595,,40.581,255,255,255,3211.712,4813.063
2596,,20.291,255,255,255,822.072,4817.568
2597,,40.581,255,255,255,864.865,4819.820
2598,,20.291,255,255,255,1173.423,4822.072
2599,,40.581,255,255,255,3382.883,4831.081
2600,,20.291,255,255,255,87.838,4835.586
2601,,81.162,255,255,255,547.297,4838.964
2602,,81.162,255,255,255,1049.550,4837.838
2603,,20.291,255,255,255,1466.216,4835.586
2604,,20.291,255,255,255,8042.793,4835.586
2605,,20.291,255,255,255,8682.432,4835.586
2606,,20.291,255,255,255,6659.910,4840.090
2607,,40.581,255,255,255,5536.036,4844.595
2608,,60.872,255,255,255,6185.435,4846.096
2609,,20.291,255,255,255,1177.928,4849.099
2610,,20.291,255,255,255,6988.739,4849.099
2611,,40.581,255,255,255,7148.649,4849.099
2612,,20.291,255,255,255,7164.414,4849.099
2613,,40.581,255,255,255,3243.243,4853.604
2614,,81.162,255,255,255,6525.901,4861.486
2615,,20.291,255,255,255,488.739,4862.613
2616,,60.872,255,255,255,3560.811,4862.613
2617,,40.581,255,255,255,8851.351,4862.613
2618,,20.291,255,255,255,1331.081,4867.117
2619,,20.291,255,255,255,1461.712,4871.622
2620,,20.291,255,255,255,7096.847,4871.622
2621,,20.291,255,255,255,7858.108,4871.622
2622,,20.291,255,255,255,898.649,4876.126
2623,,20.291,255,255,255,1281.532,4876.126
2624,,40.581,255,255,255,5432.432,4876.126
2625,,60.872,255,255,255,2508.258,4882.132
2626,,20.291,255,255,255,2227.477,4894.144
2627,,60.872,255,255,255,5344.595,4894.144
2628,,20.291,255,255,255,1074.324,4898.649
2629,,40.581,255,255,255,6977.477,4898.649
2630,,20.291,255,255,255,1177.928,4903.153
2631,,20.291,255,255,255,6786.036,4903.153
2632,,20.291,255,255,255,1506.757,4907.658
2633,,20.291,255,255,255,1565.315,4907.658
2634,,20.291,255,255,255,1083.333,4912.162
2635,,162.324,255,255,255,4064.189,4918.919
2636,,101.453,255,255,255,8068.018,4922.072
2637,,60.872,255,255,255,5078.829,4921.171
2638,,20.291,255,255,255,6759.009,4921.171
2639,,20.291,255,255,255,6799.550,4921.171
2640,,40.581,255,255,255,6786.036,4927.928
2641,,60.872,255,255,255,6550.300,4936.186
2642,,81.162,255,255,255,6657.658,4936.937
2643,,40.581,255,255,255,4103.604,4939.189
2644,,40.581,255,255,255,3639.640,4943.694
2645,,40.581,255,255,255,509.009,4948.198
2646,,40.581,255,255,255,6369.369,4948.198
2647,,40.581,255,255,255,6675.676,4948.198
2648,,20.291,255,255,255,8380.631,4948.198
2649,,1866.732,255,255,255,8139.052,4983.940
2650,,20.291,255,255,255,1592.342,4966.216
2651,,40.581,255,255,255,5819.820,4966.216
2652,,40.581,255,255,255,3166.667,4970.721
2653,,20.291,255,255,255,2515.766,4975.225
2654,,40.581,255,255,255,6063.063,4975.225
2655,,40.581,255,255,255,5391.892,4979.730
2656,,20.291,255,255,255,6601.351,4979.730
2657,,60.872,255,255,255,7116.366,4982.733
2658,,40.581,255,255,255,8063.063,4981.982
2659,,20.291,255,255,255,8466.216,4979.730
2660,,40.581,255,255,255,4837.838,4984.234
2661,,121.743,255,255,255,4617.117,4991.742
2662,,121.743,255,255,255,7096.847,4992.492
2663,,40.581,255,255,255,213.964,5000.000
2664,,20.291,255,255,255,1479.730,5002.252
2665,,40.581,255,255,255,2819.820,5006.757
2666,,40.581,255,255,255,3617.117,5006.757
2667,,20.291,255,255,255,6957.207,5006.757
2668,,20.291,255,255,255,2547.297,5011.261
2669,,60.872,255,255,255,2661.411,5021.772
2670,,40.581,255,255,255,4644.144,5020.270
2671,,20.291,255,255,255,727.477,5024.775
2672,,40.581,255,255,255,2873.874,5024.775
2673,,40.581,255,255,255,3157.658,5024.775
2674,,182.615,255,255,255,2855.105,5034.785
2675,,81.162,255,255,255,5337.838,5040.541
2676,,40.581,255,255,255,5950.450,5038.288
2677,,20.291,255,255,255,6975.225,5038.288
2678,,20.291,255,255,255,7790.541,5038.288
2679,,20.291,255,255,255,8569.820,5038.288
2680,,40.581,255,255,255,3162.162,5042.793
2681,,40.581,255,255,255,3283.784,5047.297
2682,,81.162,255,255,255,5351.351,5056.306
2683,,20.291,255,255,255,772.523,5060.811
2684,,20.291,255,255,255,2376.126,5060.811
2685,,60.872,255,255,255,3443.694,5065.315
2686,,40.581,255,255,255,5972.973,5065.315
2687,,20.291,255,255,255,6722.973,5065.315
2688,,142.034,255,255,255,6924.389,5072.394
2689,,20.291,255,255,255,8655.405,5065.315
2690,,121.743,255,255,255,3009.009,5078.829
2691,,20.291,255,255,255,6574.324,5074.324
2692,,40.581,255,255,255,6063.063,5078.829
2693,,20.291,255,255,255,6515.766,5078.829
2694,,60.872,255,255,255,1185.435,5086.336
2695,,20.291,255,255,255,1380.631,5087.838
2696,,20.291,255,255,255,2191.441,5087.838
2697,,20.291,255,255,255,8596.847,5087.838
2698,,20.291,255,255,255,1421.171,5092.342
2699,,20.291,255,255,255,7259.009,5096.847
2700,,20.291,255,255,255,7691.441,5096.847
2701,,20.291,255,255,255,7704.955,5096.847
2702,,20.291,255,255,255,8362.613,5096.847
2703,,20.291,255,255,255,2119.369,5101.351
2704,,40.581,255,255,255,3243.243,5101.351
2705,,40.581,255,255,255,4702.703,5101.351
2706,,20.291,255,255,255,8759.009,5101.351
2707,,20.291,255,255,255,7349.099,5110.360
2708,,20.291,255,255,255,7362.613,5110.360
2709,,40.581,255,255,255,2878.378,5114.865
2710,,40.581,255,255,255,3319.820,5114.865
2711,,20.291,255,255,255,6614.865,5128.378
2712,,40.581,255,255,255,6668.919,5130.631
2713,,20.291,255,255,255,1286.036,5132.883
2714,,20.291,255,255,255,1304.054,5132.883
2715,,20.291,255,255,255,1443.694,5132.883
2716,,20.291,255,255,255,295.045,5141.892
2717,,40.581,255,255,255,5454.955,5141.892
2718,,20.291,255,255,255,8763.514,5141.892
2719,,20.291,255,255,255,2691.441,5146.396
2720,,81.162,255,255,255,3788.288,5153.153
2721,,20.291,255,255,255,8777.027,5150.901
2722,,40.581,255,255,255,173.423,5157.658
2723,,20.291,255,255,255,6358.108,5155.405
2724,,20.291,255,255,255,8448.198,5155.405
2725,,20.291,255,255,255,8763.514,5155.405
2726,,20.291,255,255,255,2286.036,5159.910
2727,,40.581,255,255,255,3211.712,5159.910
2728,,20.291,255,255,255,1358.108,5164.414
2729,,40.581,255,255,255,2189.189,5164.414
2730,,20.291,255,255,255,8443.694,5164.414
2731,,20.291,255,255,255,1313.063,5168.919
2732,,20.291,255,255,255,7141.892,5168.919
2733,,20.291,255,255,255,8930.180,5168.919
2734,,20.291,255,255,255,1132.883,5173.423
2735,,20.291,255,255,255,1331.081,5173.423
2736,,20.291,255,255,255,2632.883,5173.423
2737,,40.581,255,255,255,3472.973,5173.423
2738,,40.581,255,255,255,6765.766,5175.676
2739,,40.581,255,255,255,3013.514,5177.928
2740,,60.872,255,255,255,8346.096,5180.931
2741,,40.581,255,255,255,7153.153,5184.685
2742,,20.291,255,255,255,8362.613,5182.432
2743,,40.581,255,255,255,3022.523,5186.937
2744,,20.291,255,255,255,659.910,5195.946
2745,,20.291,255,255,255,1150.901,5195.946
2746,,40.581,255,255,255,1389.640,5198.198
2747,,20.291,255,255,255,1740.991,5195.946
2748,,40.581,255,255,255,3635.135,5195.946
2749,,20.291,255,255,255,1614.865,5200.450
2750,,20.291,255,255,255,1777.027,5200.450
2751,,40.581,255,255,255,4662.162,5200.450
2752,,60.872,255,255,255,1191.441,5204.955
2753,,20.291,255,255,255,1740.991,5204.955
2754,,40.581,255,255,255,3509.009,5204.955
2755,,20.291,255,255,255,6533.784,5209.459
2756,,14446.879,255,255,255,7130.232,5292.495
2757,,20.291,255,255,255,7795.045,5209.459
2758,,20.291,255,255,255,1173.423,5213.964
2759,,20.291,255,255,255,1547.297,5213.964
2760,,40.581,255,255,255,3554.054,5213.964
2761,,243.487,255,255,255,7189.565,5222.973
2762,,20.291,255,255,255,7204.955,5218.468
2763,,20.291,255,255,255,1443.694,5222.973
2764,,20.291,255,255,255,1623.874,5222.973
2765,,20.291,255,255,255,6533.784,5222.973
2766,,40.581,255,255,255,4081.081,5227.477
2767,,101.453,255,255,255,7213.063,5229.279
2768,,40.581,255,255,255,8058.559,5229.730
2769,,20.291,255,255,255,1398.649,5231.982
2770,,20.291,255,255,255,1416.667,5231.982
2771,,20.291,255,255,255,1506.757,5231.982
2772,,20.291,255,255,255,1736.486,5231.982
2773,,40.581,255,255,255,3427.928,5231.982
2774,,20.291,255,255,255,6533.784,5231.982
2775,,81.162,255,255,255,495.495,5238.739
2776,,20.291,255,255,255,1506.757,5240.991
2777,,40.581,255,255,255,3085.586,5240.991
2778,,40.581,255,255,255,3445.946,5240.991
2779,,20.291,255,255,255,8132.883,5240.991
2780,,20.291,255,255,255,8664.414,5240.991
2781,,20.291,255,255,255,1412.162,5245.495
2782,,40.581,255,255,255,3261.261,5245.495
2783,,20.291,255,255,255,213.964,5250.000
2784,,20.291,255,255,255,1398.649,5250.000
2785,,40.581,255,255,255,3585.586,5250.000
2786,,20.291,255,255,255,6475.225,5254.505
2787,,20.291,255,255,255,6560.811,5254.505
2788,,60.872,255,255,255,1391.141,5262.012
2789,,20.291,255,255,255,1461.712,5259.009
2790,,40.581,255,255,255,5297.297,5259.009
2791,,40.581,255,255,255,6009.009,5259.009
2792,,40.581,255,255,255,1006.757,5265.766
2793,,20.291,255,255,255,1759.009,5263.514
2794,,20.291,255,255,255,8623.874,5263.514
2795,,20.291,255,255,255,1524.775,5268.018
2796,,20.291,255,255,255,2668.919,5268.018
2797,,20.291,255,255,255,1335.586,5272.523
2798,,40.581,255,255,255,3049.550,5277.027
2799,,40.581,255,255,255,3468.468,5277.027
2800,,20.291,255,255,255,1371.622,5281.532
2801,,20.291,255,255,255,7065.315,5281.532
2802,,40.581,255,255,255,166.667,5286.036
2803,,40.581,255,255,255,434.685,5292.793
2804,,20.291,255,255,255,173.423,5295.045
2805,,60.872,255,255,255,1248.498,5296.547
2806,,20.291,255,255,255,1470.721,5295.045
2807,,40.581,255,255,255,5630.631,5295.045
2808,,162.324,255,255,255,7213.964,5301.802
2809,,20.291,255,255,255,2646.396,5304.054
2810,,40.581,255,255,255,666.667,5308.559
2811,,20.291,255,255,255,903.153,5308.559
2812,,20.291,255,255,255,1403.153,5308.559
2813,,20.291,255,255,255,1885.135,5308.559
2814,,20.291,255,255,255,1894.144,5308.559
2815,,40.581,255,255,255,1972.973,5310.811
2816,,40.581,255,255,255,3234.234,5308.559
2817,,40.581,255,255,255,3405.405,5308.559
2818,,60.872,255,255,255,3439.189,5308.559
2819,,20.291,255,255,255,7997.748,5308.559
2820,,20.291,255,255,255,979.730,5313.063
2821,,20.291,255,255,255,1722.973,5313.063
2822,,40.581,255,255,255,5310.811,5313.063
2823,,40.581,255,255,255,5333.333,5313.063
2824,,20.291,255,255,255,547.297,5317.568
2825,,20.291,255,255,255,876.126,5317.568
2826,,20.291,255,255,255,934.685,5317.568
2827,,20.291,255,255,255,2601.351,5317.568
2828,,40.581,255,255,255,6130.631,5317.568
2829,,20.291,255,255,255,7786.036,5317.568
2830,,40.581,255,255,255,7995.495,5317.568
2831,,20.291,255,255,255,1385.135,5322.072
2832,,81.162,255,255,255,4617.117,5324.324
2833,,60.872,255,255,255,7804.054,5326.577
2834,,20.291,255,255,255,7970.721,5322.072
2835,,20.291,255,255,255,2101.351,5326.577
2836,,40.581,255,255,255,3162.162,5326.577
2837,,60.872,255,255,255,7987.237,5329.580
2838,,20.291,255,255,255,8470.721,5326.577
2839,,20.291,255,255,255,1394.144,5331.081
2840,,40.581,255,255,255,5220.721,5331.081
2841,,20.291,255,255,255,6745.495,5331.081
2842,,20.291,255,255,255,8759.009,5331.081
2843,,81.162,255,255,255,5135.135,5337.838
2844,,40.581,255,255,255,5310.811,5335.586
2845,,20.291,255,255,255,6259.009,5335.586
2846,,40.581,255,255,255,6605.856,5337.838
2847,,20.291,255,255,255,641.892,5340.090
2848,,20.291,255,255,255,1380.631,5340.090
2849,,20.291,255,255,255,1880.631,5340.090
2850,,81.162,255,255,255,5344.595,5342.342
2851,,60.872,255,255,255,1825.075,5347.598
2852,,20.291,255,255,255,2547.297,5344.595
2853,,20.291,255,255,255,7204.955,5344.595
2854,,20.291,255,255,255,1164.414,5349.099
2855,,20.291,255,255,255,2394.144,5353.604
2856,,40.581,255,255,255,3067.568,5353.604
2857,,20.291,255,255,255,659.910,5358.108
2858,,20.291,255,255,255,1551.802,5358.108
2859,,40.581,255,255,255,1788.288,5360.360
2860,,20.291,255,255,255,1709.459,5362.613
2861,,20.291,255,255,255,6601.351,5362.613
2862,,101.453,255,255,255,7185.135,5365.315
2863,,20.291,255,255,255,1777.027,5367.117
2864,,20.291,255,255,255,2601.351,5367.117
2865,,81.162,255,255,255,5772.523,5369.369
2866,,20.291,255,255,255,7096.847,5367.117
2867,,40.581,255,255,255,527.027,5373.874
2868,,20.291,255,255,255,682.432,5371.622
2869,,60.872,255,255,255,936.186,5374.625
2870,,20.291,255,255,255,1605.856,5371.622
2871,,40.581,255,255,255,3599.099,5371.622
2872,,40.581,255,255,255,5819.820,5371.622
2873,,20.291,255,255,255,6921.171,5371.622
2874,,20.291,255,255,255,7200.450,5371.622
2875,,20.291,255,255,255,8844.595,5371.622
2876,,40.581,255,255,255,326.577,5378.378
2877,,20.291,255,255,255,1146.396,5376.126
2878,,20.291,255,255,255,1844.595,5376.126
2879,,40.581,255,255,255,5270.270,5376.126
2880,,20.291,255,255,255,7006.757,5376.126
2881,,20.291,255,255,255,7182.432,5376.126
2882,,20.291,255,255,255,7394.144,5376.126
2883,,20.291,255,255,255,1177.928,5380.631
2884,,20.291,255,255,255,1497.748,5380.631
2885,,20.291,255,255,255,1641.892,5380.631
2886,,20.291,255,255,255,1876.126,5380.631
2887,,20.291,255,255,255,2146.396,5380.631
2888,,40.581,255,255,255,3261.261,5380.631
2889,,40.581,255,255,255,4756.757,5380.631
2890,,20.291,255,255,255,8853.604,5380.631
2891,,20.291,255,255,255,506.757,5385.135
2892,,40.581,255,255,255,549.550,5387.387
2893,,20.291,255,255,255,1849.099,5385.135
2894,,60.872,255,255,255,2421.171,5389.640
2895,,20.291,255,255,255,7421.171,5385.135
2896,,20.291,255,255,255,831.081,5389.640
2897,,20.291,255,255,255,1083.333,5389.640
2898,,20.291,255,255,255,1344.595,5389.640
2899,,20.291,255,255,255,1659.910,5389.640
2900,,40.581,255,255,255,1916.667,5391.892
2901,,40.581,255,255,255,3144.144,5389.640
2902,,40.581,255,255,255,3229.730,5389.640
2903,,40.581,255,255,255,3315.315,5389.640
2904,,40.581,255,255,255,7105.856,5391.892
2905,,20.291,255,255,255,7191.441,5389.640
2906,,20.291,255,255,255,619.369,5394.144
2907,,20.291,255,255,255,925.676,5394.144
2908,,101.453,255,255,255,503.153,5402.252
2909,,20.291,255,255,255,691.441,5398.649
2910,,121.743,255,255,255,762.763,5405.405
2911,,20.291,255,255,255,786.036,5398.649
2912,,20.291,255,255,255,831.081,5398.649
2913,,202.906,255,255,255,1793.694,5404.505
2914,,20.291,255,255,255,1817.568,5398.649
2915,,20.291,255,255,255,1957.207,5398.649
2916,,40.581,255,255,255,1968.468,5398.649
2917,,81.162,255,255,255,3238.739,5398.649
2918,,40.581,255,255,255,3265.766,5398.649
2919,,20.291,255,255,255,6903.153,5398.649
2920,,20.291,255,255,255,7177.928,5398.649
2921,,81.162,255,255,255,8283.784,5400.901
2922,,20.291,255,255,255,304.054,5403.153
2923,,40.581,255,255,255,903.153,5405.405
2924,,20.291,255,255,255,1398.649,5403.153
2925,,20.291,255,255,255,2592.342,5403.153
2926,,60.872,255,255,255,3218.468,5403.153
2927,,40.581,255,255,255,3968.468,5403.153
2928,,40.581,255,255,255,5792.793,5403.153
2929,,20.291,255,255,255,6641.892,5403.153
2930,,40.581,255,255,255,6738.739,5403.153
2931,,20.291,255,255,255,8114.865,5403.153
2932,,20.291,255,255,255,448.198,5407.658
2933,,20.291,255,255,255,916.667,5407.658
2934,,40.581,255,255,255,3463.964,5407.658
2935,,20.291,255,255,255,7047.297,5412.162
2936,,20.291,255,255,255,1425.676,5416.667
2937,,40.581,255,255,255,1693.694,5416.667
2938,,20.291,255,255,255,1885.135,5416.667
2939,,40.581,255,255,255,3684.685,5416.667
2940,,60.872,255,255,255,5074.324,5416.667
2941,,20.291,255,255,255,745.495,5421.171
2942,,20.291,255,255,255,880.631,5421.171
2943,,40.581,255,255,255,1788.288,5421.171
2944,,20.291,255,255,255,1799.550,5421.171
2945,,60.872,255,255,255,2292.042,5424.174
2946,,40.581,255,255,255,2873.874,5421.171
2947,,40.581,255,255,255,3009.009,5421.171
2948,,40.581,255,255,255,3229.730,5421.171
2949,,40.581,255,255,255,5112.613,5421.171
2950,,20.291,255,255,255,7371.622,5421.171
2951,,81.162,255,255,255,4184.685,5427.928
2952,,81.162,255,255,255,4630.631,5427.928
2953,,40.581,255,255,255,4923.423,5425.676
2954,,40.581,255,255,255,4945.946,5425.676
2955,,40.581,255,255,255,5617.117,5425.676
2956,,40.581,255,255,255,2783.784,5430.180
2957,,40.581,255,255,255,4540.541,5430.180
2958,,40.581,255,255,255,765.766,5436.937
2959,,101.453,255,255,255,3167.117,5436.486
2960,,20.291,255,255,255,578.829,5439.189
2961,,20.291,255,255,255,668.919,5439.189
2962,,40.581,255,255,255,790.541,5441.441
2963,,40.581,255,255,255,889.640,5441.441
2964,,20.291,255,255,255,1740.991,5439.189
2965,,20.291,255,255,255,1763.514,5439.189
2966,,20.291,255,255,255,1808.559,5439.189
2967,,40.581,255,255,255,2783.784,5439.189
2968,,40.581,255,255,255,3013.514,5439.189
2969,,40.581,255,255,255,3054.054,5439.189
2970,,40.581,255,255,255,4869.369,5439.189
2971,,40.581,255,255,255,5292.793,5439.189
2972,,40.581,255,255,255,5725.225,5439.189
2973,,20.291,255,255,255,7105.856,5439.189
2974,,20.291,255,255,255,524.775,5443.694
2975,,20.291,255,255,255,709.459,5443.694
2976,,40.581,255,255,255,1256.757,5445.946
2977,,40.581,255,255,255,3436.937,5443.694
2978,,101.453,255,255,255,8745.495,5449.099
2979,,20.291,255,255,255,452.703,5448.198
2980,,40.581,255,255,255,1799.550,5450.450
2981,,20.291,255,255,255,7069.820,5448.198
2982,,60.872,255,255,255,736.486,5455.706
2983,,20.291,255,255,255,867.117,5452.703
2984,,20.291,255,255,255,1083.333,5452.703
2985,,20.291,255,255,255,1164.414,5452.703
2986,,81.162,255,255,255,1183.559,5454.955
2987,,40.581,255,255,255,1362.613,5454.955
